anno,provincia,comune,tipologia,categoria,numero_strutture,letti,camere
2024,Città metropolitana di Cagliari,Monserrato,Casa/App. vacanze,II Categoria,1,9,7
2024,Città metropolitana di Cagliari,Monserrato,Affittacamere,3 Stelle,1,7,5
2024,Città metropolitana di Cagliari,Monserrato,Affittacamere,II Categoria,4,31,16
2024,Città metropolitana di Cagliari,Monserrato,Bed & Breakfast,1 Stella,1,5,2
2024,Città metropolitana di Cagliari,Monserrato,Bed & Breakfast,3 Stelle,1,1,1
2024,Città metropolitana di Cagliari,Monserrato,Bed & Breakfast,,2,13,5
2024,Città metropolitana di Cagliari,Monserrato,Altri alloggi privati,,73,288,137
2024,Provincia di Sassari,Monteleone Rocca Doria,Bed & Breakfast,3 Stelle,2,11,2
2024,Provincia di Sassari,Monti,Agriturismo,,5,52,21
2024,Provincia di Sassari,Monti,Affittacamere,III Categoria,2,13,8
2024,Provincia di Sassari,Monti,Bed & Breakfast,3 Stelle,1,3,2
2024,Provincia di Sassari,Monti,Bed & Breakfast,,1,6,2
2024,Provincia di Sassari,Monti,Altri alloggi privati,,12,41,16
2024,Provincia di Sassari,Mores,Albergo,3 Stelle,1,20,10
2024,Provincia di Sassari,Mores,Agriturismo,,2,10,3
2024,Provincia di Sassari,Mores,Affittacamere,3 Stelle,1,11,4
2024,Provincia di Sassari,Mores,Affittacamere,II Categoria,1,6,4
2024,Provincia del Sud Sardegna,Muravera,Albergo,1 Stella,1,24,16
2024,Provincia del Sud Sardegna,Muravera,Albergo,2 Stelle,1,26,13
2024,Provincia del Sud Sardegna,Muravera,Albergo,3 Stelle,3,493,239
2024,Provincia del Sud Sardegna,Muravera,Albergo,4 Stelle,6,1184,535
2024,Provincia del Sud Sardegna,Muravera,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,302,98
2024,Provincia del Sud Sardegna,Muravera,Campeggio,3 Stelle,2,899,205
2024,Provincia del Sud Sardegna,Muravera,Campeggio,4 Stelle,1,1108,286
2024,Provincia del Sud Sardegna,Muravera,Agriturismo,,8,125,45
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,1 Stella,1,6,6
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,I Categoria,1,72,36
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,II Categoria,15,544,238
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,III Categoria,18,14,11
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,,4,182,187
2024,Provincia del Sud Sardegna,Muravera,Affittacamere,1 Stella,2,6,4
2024,Provincia del Sud Sardegna,Muravera,Affittacamere,II Categoria,3,26,11
2024,Provincia del Sud Sardegna,Muravera,Affittacamere,,1,14,6
2024,Provincia del Sud Sardegna,Muravera,Villaggio turistico,4 Stelle,2,1479,364
2024,Provincia del Sud Sardegna,Muravera,Bed & Breakfast,1 Stella,4,16,9
2024,Provincia del Sud Sardegna,Muravera,Bed & Breakfast,2 Stelle,10,42,25
2024,Provincia del Sud Sardegna,Muravera,Bed & Breakfast,3 Stelle,7,39,19
2024,Provincia del Sud Sardegna,Muravera,Residence,I Categoria,1,16,8
2024,Provincia del Sud Sardegna,Muravera,Villaggio albergo,4 Stelle,2,1418,530
2024,Provincia del Sud Sardegna,Muravera,Albergo Rurale,3 Stelle,2,42,24
2024,Provincia del Sud Sardegna,Muravera,Altri alloggi privati,,17,73,32
2024,Provincia del Sud Sardegna,Muravera,Altri alloggi privati,,625,3044,1309
2024,Provincia del Sud Sardegna,Muravera,Locanda,II Categoria,1,15,6
2024,Provincia di Sassari,Muros,Agriturismo,,1,10,4
2024,Provincia di Sassari,Muros,Bed & Breakfast,2 Stelle,1,2,1
2024,Provincia del Sud Sardegna,Musei,Bed & Breakfast,1 Stella,1,2,2
2024,Provincia del Sud Sardegna,Musei,Altri alloggi privati,,2,8,3
2024,Provincia di Oristano,Narbolia,Albergo,5 Stelle,1,332,109
2024,Provincia di Oristano,Narbolia,Campeggio,3 Stelle,2,1456,416
2024,Provincia di Oristano,Narbolia,Agriturismo,,2,14,7
2024,Provincia di Oristano,Narbolia,Casa/App. vacanze,I Categoria,1,108,15
2024,Provincia di Oristano,Narbolia,Affittacamere,II Categoria,4,41,19
2024,Provincia di Oristano,Narbolia,Bed & Breakfast,2 Stelle,1,9,3
2024,Provincia di Oristano,Narbolia,Albergo Rurale,3 Stelle,9,24,9
2024,Provincia di Oristano,Narbolia,Altri alloggi privati,,32,149,69
2024,Provincia del Sud Sardegna,Narcao,Albergo,3 Stelle,1,17,9
2024,Provincia del Sud Sardegna,Narcao,Agriturismo,,1,4,2
2024,Provincia del Sud Sardegna,Narcao,Villaggio turistico,2 Stelle,1,37,23
2024,Provincia del Sud Sardegna,Narcao,Bed & Breakfast,1 Stella,1,2,2
2024,Provincia del Sud Sardegna,Narcao,Altri alloggi privati,,2,9,3
2024,Provincia di Oristano,Norbello,Campeggio,3 Stelle,1,204,54
2024,Provincia di Sassari,Nughedu San Nicolò,Campeggio,3 Stelle,1,105,29
2024,Provincia di Sassari,Nughedu San Nicolò,Affittacamere,II Categoria,1,6,3
2024,Provincia di Oristano,Nughedu Santa Vittoria,Bed & Breakfast,1 Stella,1,4,2
2024,Provincia di Sassari,Nulvi,Agriturismo,,9,115,28
2024,Provincia di Sassari,Nulvi,Casa/App. vacanze,III Categoria,1,16,4
2024,Provincia di Sassari,Nulvi,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Sassari,Nulvi,Altri alloggi privati,,15,73,29
2024,Provincia di Nuoro,Nuoro,Albergo,2 Stelle,1,20,13
2024,Provincia di Nuoro,Nuoro,Albergo,3 Stelle,3,279,145
2024,Provincia di Nuoro,Nuoro,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,24,11
2024,Provincia di Nuoro,Nuoro,Ostello,,2,24,14
2024,Provincia di Nuoro,Nuoro,Agriturismo,,4,58,24
2024,Provincia di Nuoro,Nuoro,Casa/App. vacanze,II Categoria,2,39,18
2024,Provincia di Nuoro,Nuoro,Affittacamere,1 Stella,1,3,1
2024,Provincia di Nuoro,Nuoro,Affittacamere,3 Stelle,1,10,4
2024,Provincia di Nuoro,Nuoro,Affittacamere,I Categoria,1,4,2
2024,Provincia di Nuoro,Nuoro,Affittacamere,II Categoria,14,79,41
2024,Provincia di Nuoro,Nuoro,Bed & Breakfast,1 Stella,7,26,14
2024,Provincia di Nuoro,Nuoro,Bed & Breakfast,2 Stelle,11,54,25
2024,Provincia di Nuoro,Nuoro,Bed & Breakfast,3 Stelle,5,20,9
2024,Provincia di Nuoro,Nuoro,Residence,I Categoria,1,55,15
2024,Provincia di Nuoro,Nuoro,Altri alloggi privati,,49,189,81
2024,Provincia di Oristano,Nurachi,Casa/App. vacanze,II Categoria,1,18,6
2024,Provincia di Oristano,Nurachi,Affittacamere,I Categoria,1,7,4
2024,Provincia di Oristano,Nurachi,Affittacamere,II Categoria,1,3,2
2024,Provincia di Oristano,Nurachi,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Oristano,Nurachi,Bed & Breakfast,3 Stelle,2,12,5
2024,Provincia di Oristano,Nurachi,Altri alloggi privati,,37,202,88
2024,Provincia del Sud Sardegna,Nuragus,Affittacamere,II Categoria,1,6,5
2024,Provincia del Sud Sardegna,Nuragus,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia del Sud Sardegna,Nurallao,Agriturismo,,1,12,6
2024,Provincia del Sud Sardegna,Nurallao,Bed & Breakfast,3 Stelle,2,11,4
2024,Provincia del Sud Sardegna,Nuraminis,Albergo,2 Stelle,1,37,20
2024,Provincia di Oristano,Nureci,Bed & Breakfast,3 Stelle,1,8,3
2024,Provincia del Sud Sardegna,Nurri,Albergo,3 Stelle,1,20,10
2024,Provincia del Sud Sardegna,Nurri,Agriturismo,,1,6,3
2024,Provincia del Sud Sardegna,Nuxis,Affittacamere,1 Stella,1,6,3
2024,Provincia del Sud Sardegna,Nuxis,Bed & Breakfast,2 Stelle,1,5,3
2024,Provincia del Sud Sardegna,Nuxis,Altri alloggi privati,,3,14,6
2024,Provincia di Sassari,Olbia,Albergo,1 Stella,1,13,7
2024,Provincia di Sassari,Olbia,Albergo,2 Stelle,2,70,36
2024,Provincia di Sassari,Olbia,Albergo,3 Stelle,14,787,369
2024,Provincia di Sassari,Olbia,Albergo,4 Stelle,35,3777,1706
2024,Provincia di Sassari,Olbia,Albergo,5 Stelle,2,476,224
2024,Provincia di Sassari,Olbia,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,4,975,243
2024,Provincia di Sassari,Olbia,Campeggio,1 Stella,1,36,9
2024,Provincia di Sassari,Olbia,Campeggio,3 Stelle,1,644,120
2024,Provincia di Sassari,Olbia,Agriturismo,,22,236,73
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,1 Stella,2,49,26
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,2 Stelle,2,12,7
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,3 Stelle,2,61,31
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,I Categoria,6,735,167
